
. Module name, SLE, CFG, ARI1, BUFFER, MACC_PA, RAM1K20, RAM64X12, GLOBAL, IO
.	.	.	. debounce_2, 16, 3, 13, 0, 0, 0, 0, 0, 0
.	. PF_CCC_C0, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	.	. PF_CCC_C0_PF_CCC_C0_0_PF_CCC, 0, 0, 0, 0, 0, 0, 0, 1, 0
.	. PF_DDR4_SS, 10074, 9295, 2600, 0, 0, 18, 31, 8, 43
.	.	. PF_DDR4_SS_CCC_0_PF_CCC, 0, 0, 0, 0, 0, 0, 0, 3, 0
.	.	. PF_DDR4_SS_DDRCTRL_0_CoreDDRMemCtrlr_Z142, 7452, 6380, 1546, 0, 0, 18, 17, 1, 0
.	.	.	. C0_sdram_sys_top_Z141, 7452, 6379, 1546, 0, 0, 18, 17, 1, 0
.	.	.	.	. C0_phy_top_Z89, 92, 413, 17, 0, 0, 0, 0, 1, 0
.	.	.	.	.	. C0_ddr4_nwl_phy_init_Z88, 92, 408, 17, 0, 0, 0, 0, 1, 0
.	.	.	.	.	.	. C0_util_sync_reset, 1, 0, 0, 0, 0, 0, 0, 1, 0
.	.	.	.	.	.	.	. C0_util_sync_flops_0_8, 1, 0, 0, 0, 0, 0, 0, 1, 0
.	.	.	.	. C0_sdram_lb_Z140, 7230, 5966, 1529, 0, 0, 18, 17, 0, 0
.	.	.	.	.	. C0_axi_if_Z93, 3594, 1958, 396, 0, 0, 18, 8, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z101, 528, 353, 42, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z100, 528, 353, 42, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_10s_0, 30, 12, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_10s, 0, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_10s_0_0, 20, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_15, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_16, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_17, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_18, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_19, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_20, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_21, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_22, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_23, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_24, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_10s_1, 30, 17, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_10s_1, 0, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_10s_0_0_0, 20, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_25, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_26, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_27, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_28, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_29, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_30, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_31, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_32, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_33, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_34, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_145s, 445, 305, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_ram_9s_145s_32s_4s_0s_0s_512s, 0, 0, 0, 0, 0, 4, 0, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z103, 267, 170, 34, 0, 0, 2, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z102, 267, 170, 34, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_79s, 230, 157, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_ram_8s_79s_32s_2s_0s_0s_256s, 0, 0, 0, 0, 0, 2, 0, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z105, 250, 156, 43, 0, 0, 2, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z104, 250, 156, 43, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_72s, 209, 145, 4, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_ram_9s_72s_32s_2s_0s_0s_512s, 0, 0, 0, 0, 0, 2, 0, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z92, 341, 260, 0, 0, 0, 0, 8, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z91, 341, 260, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_5s_0, 15, 6, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_5s_1, 0, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_5s_0_0_0, 10, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_41, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_42, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_43, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_44, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_45, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_5s_1, 15, 5, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_5s, 0, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_5s_0_0, 10, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_36, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_37, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_38, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_39, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_40, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_97s, 293, 205, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_35, 2, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_46, 2, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_ram_4s_97s_32s_3s_0s_0s_16s, 0, 0, 0, 0, 0, 0, 8, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z95, 20, 33, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z94, 20, 33, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_8s, 7, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z97, 233, 153, 46, 0, 0, 3, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z96, 233, 153, 46, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_11s, 33, 20, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_11s, 0, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_11s_0_0, 22, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_0, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_1, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_10, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_2, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_3, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_4, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_5, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_6, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_7, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_8, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_9, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_11s_1, 33, 13, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_11s_1, 0, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_11s_0_0_0, 22, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_11, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_12, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_13, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_14, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_15, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_16, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_17, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_18, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_19, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_20, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_21, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_48s, 143, 105, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_ram_10s_48s_32s_1s_0s_0s_1024s, 0, 0, 0, 0, 0, 3, 0, 0, 0
.	.	.	.	.	.	. C0_util_fifo_Z99, 487, 323, 46, 0, 0, 7, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_fifo_core_Z98, 487, 323, 46, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_11s_1_0, 33, 13, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_11s_3, 0, 3, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_11s_0_0_2, 22, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_34, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_35, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_36, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_37, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_38, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_39, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_40, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_41, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_42, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_43, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_44, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_gray_sync_bin_11s_2, 33, 20, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_gray_to_bin_11s_2, 0, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	. C0_util_sync_11s_0_0_1, 22, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_23, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_24, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_25, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_26, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_27, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_28, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_29, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_30, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_31, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_32, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	.	.	. C0_util_sync_flops_0_7_33, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_util_lat1_to_lat0_129s, 397, 276, 1, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_ram_10s_129s_32s_4s_0s_0s_1024s, 0, 0, 0, 0, 0, 7, 0, 0, 0
.	.	.	.	.	.	. C0_wrap_calc_Z90, 0, 69, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_dfi_rddata_align_Z116, 99, 131, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_dfi_timing_gen_Z134, 9, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_fastinit_Z129, 1268, 1894, 441, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_fastsdram_Z123, 1156, 1593, 392, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_odt_gen_Z117, 17, 23, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_openbank_6, 76, 100, 38, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_openbank_6_0, 76, 97, 38, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_openbank_6_1, 76, 118, 38, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_openbank_6_2, 76, 113, 38, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_openrank_Z127, 137, 417, 105, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_rw_tracking_Z124, 16, 95, 26, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_wtr_tracking_Z125, 8, 16, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_wtr_tracking_Z126, 8, 10, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_wtr_tracking_Z126_3, 8, 166, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_wtr_tracking_Z126_4, 8, 10, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	.	. C0_wtr_tracking_Z126_5, 8, 10, 8, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_preamble_phase_shift_Z118_0, 5, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_0, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_1, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_17, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_2, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_21, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_24, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_25, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_28, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_29, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_30, 2, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_32, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_33, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_34, 2, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_36, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_37, 0, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_43, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_44, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_45, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_5, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_52, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_56, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_61, 2, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_63, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_65, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_66, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_68, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_76, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_79, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_8, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_82, 2, 1, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_86, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_87, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_88, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_0_2s_2s_90, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_1s_2s_2s, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_1s_2s_2s_0, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_1s_2s_2s_1, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_1s_1s_2s_2s_2, 2, 2, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_2s_0_7s_40s, 80, 8, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_prog_pipe_delay_4s_0_7s_40s, 80, 10, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_qm_Z128, 60, 244, 45, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_qm_Z128_0, 58, 104, 45, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_qm_Z128_1, 58, 95, 45, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_param_latency_130s_3s_0s_1s, 72, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_param_latency_48s_3s_1s_1s, 15, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_wrcmd_data_delay_Z120, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_wrcmd_data_delay_Z120_2, 3, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_1s_0_0_1, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_sync_flops_0_10, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_util_sync_1s_0_0_2, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	.	. C0_util_sync_flops_0_11, 2, 0, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_freq_ratio_cac_Z130, 61, 4, 0, 0, 0, 0, 0, 0, 0
.	.	.	.	.	. C0_freq_ratio_data_Z131, 309, 632, 72, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_0, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_1, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_10, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_11, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_12, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_13, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_14, 5, 17, 2, 0, 0, 0, 0, 0, 0
.	.	.	.	.	.	. C0_dfi_phase_shift_dynamic_4s_0s_0_15_15, 5, 17, 2, 0, 0, 0, 0, 0, 0
